ages Centile1 Centile2 Centile3 Centile4 Centile5 Centile6 Centile7 Centile8 Centile9 Centile10 Centile11 Centile12 Centile13 Centile14 Centile15 Centile16 Centile17 Centile18 Centile19 Centile20 Centile21 Centile22 Centile23 Centile24 Centile25 Centile26 Centile27 Centile28 Centile29 Centile30 Centile31 Centile32 Centile33 Centile34 Centile35 Centile36 Centile37 Centile38 Centile39 Centile40 Centile41 Centile42 Centile43 Centile44 Centile45 Centile46 Centile47 Centile48 Centile49 Centile50 Centile51 Centile52 Centile53 Centile54 Centile55 Centile56 Centile57 Centile58 Centile59 Centile60 Centile61 Centile62 Centile63 Centile64 Centile65 Centile66 Centile67 Centile68 Centile69 Centile70 Centile71 Centile72 Centile73 Centile74 Centile75 Centile76 Centile77 Centile78 Centile79 Centile80 Centile81 Centile82 Centile83 Centile84 Centile85 Centile86 Centile87 Centile88 Centile89 Centile90 Centile91 Centile92 Centile93 Centile94 Centile95 Centile96 Centile97 Centile98 Centile99 Centile100
26 27.631311892265558 27.397125555368437 27.324597261891142 27.13867067726631 27.060494911473512 27.019971678052944 26.976187912879766 26.868643140944826 26.884884046205546 26.80969393947885 26.881030818606117 26.749460471697926 26.748147711154875 26.75491138799687 26.70150650705127 26.652087251226398 26.62692503317785 26.645050660658903 26.660221759458555 26.697575663980402 26.576000546626897 26.592551911397546 26.539766117108645 26.597362431931877 26.521861825138146 26.528208937573606 26.52079163503175 26.41384426859765 26.477262655300404 26.390789044334603 26.4082712850524 26.43670898023581 26.368454682978225 26.486862180860513 26.37491784020285 26.34045589458359 26.262176499992155 26.28853543925222 26.285340929003855 26.206871329966283 26.306722529166365 26.192126087574476 26.26531789997127 26.255703734919546 26.198664893616705 26.104417951230662 26.226134544799333 26.148221427752016 26.106854307114148 26.152726236720504 26.058876129860884 26.061843867699185 26.089830818598507 26.044048453800464 26.082420610553843 26.036457987755522 26.00342030971264 25.977427014663352 26.01468293252149 25.93257889784075 25.909738656730223 26.010213292877424 25.985915924727596 25.914148593403056 25.96280590611782 25.94837857015894 25.9589447446537 25.95674845117785 25.916866915541533 25.843158700368793 25.87865942640173 25.859587822784473 25.93891871101467 25.900479259221015 25.94517106814478 25.876033835505506 25.834467181060344 25.876161027874602 25.852402364869448 25.758693228867525 25.811339732488495 25.72001282311925 25.71658446167727 25.717038852156254 25.729888573060812 25.677520866788974 25.70380149318561 25.678721863756333 25.690336037693097 25.69793385979691 25.577555054974347 25.586576969301948 25.565702840261537 25.574917391922302 25.55995728032326 25.552398797503162 25.473283648129183 25.503626313200733 25.372777435498694 25.27847091567598
27 28.694054657352694 28.45086115365184 28.375543310425417 28.182465703315017 28.10128317729942 28.059201357978058 28.01373360183668 27.902052492519626 27.918918047982682 27.840836014074192 27.914916619321737 27.778285874455538 27.776922623122367 27.783946441381367 27.728487526553245 27.67716753011972 27.65103753445392 27.669860301453475 27.685614904053114 27.72440549721042 27.598154413804853 27.61534236952822 27.560526352382055 27.620337910083105 27.541933433797304 27.54852466594182 27.54082208253297 27.429761355851404 27.495618911273496 27.405819392193628 27.423974026785185 27.45350547947565 27.382626016938925 27.50558764935515 27.389337757133728 27.35355035206758 27.272260211530313 27.299632956146535 27.29631558011939 27.21482791958037 27.318519549518918 27.199515552481184 27.275522434585547 27.265538493954914 27.2063058510635 27.108434026277994 27.234832027291613 27.153922251896322 27.110964088156997 27.158600322748217 27.061140596393994 27.06422247799531 27.093285850083063 27.04574262510048 27.08559063403668 27.03786021805381 27.003551860086205 26.976558822919635 27.015247660695398 26.92998577852693 26.90626706660446 27.010606111834246 26.985374229524812 26.91084661622625 26.961375364045427 26.94639313054967 26.95736569637115 26.955084930069308 26.913669489216208 26.83712634269067 26.873992481263333 26.854187354430028 26.93656943066908 26.896651538421825 26.943062263073426 26.871265906101872 26.82810053417805 26.871397990485164 26.846725532749044 26.74941219920858 26.804083568353434 26.709244085546914 26.705683864049472 26.70615573108534 26.71949967202469 26.665117823203936 26.692409242923517 26.666365012362345 26.67842588529668 26.68631593132756 26.561307172473363 26.57067608350587 26.548999103348518 26.55856806084239 26.543032560335693 26.5351833666379 26.45302532690338 26.48453501755461 26.34865349071018 26.250719797048134
28 29.75679742243983 29.504596751935242 29.426489358959692 29.226260729363723 29.14207144312532 29.09843103790317 29.051279290793595 28.935461844094426 28.952952049759816 28.871978088669533 28.948802420037357 28.807111277213153 28.805697535089863 28.81298149476586 28.755468546055216 28.702247809013045 28.67515003572999 28.694669942248048 28.711008048647674 28.751235330440434 28.62030828098281 28.638132827658897 28.581286587655466 28.64331338823433 28.562005042456462 28.568840394310037 28.56085253003419 28.445678443105162 28.51397516724659 28.420849740052653 28.43967676851797 28.470301978715487 28.396797350899625 28.524313117849783 28.403757674064607 28.366644809551563 28.282343923068474 28.310730473040852 28.307290231234923 28.222784509194458 28.330316569871467 28.206905017387896 28.28572696919983 28.27537325299028 28.213946808510297 28.112450101325326 28.243529509783897 28.15962307604063 28.11507386919985 28.164474408775927 28.063405062927103 28.06660108829143 28.096740881567623 28.0474367964005 28.088760657519522 28.0392624483521 28.003683410459768 27.975690631175915 28.0158123888693 27.927392659213115 27.9027954764787 28.01099893079107 27.984832534322027 27.907544639049444 27.959944821973036 27.9444076909404 27.955786648088598 27.953421408960764 27.910472062890882 27.831093985012547 27.869325536124936 27.848786886075583 27.93422015032349 27.892823817622634 27.94095345800207 27.866497976698238 27.821733887295753 27.866634953095726 27.841048700628637 27.74013116954964 27.796827404218377 27.69847534797458 27.694783266421677 27.695272610014428 27.709110770988566 27.652714779618897 27.681016992661423 27.65400816096836 27.66651573290026 27.674698002858207 27.545059289972375 27.55477519770979 27.532295366435502 27.542218729762478 27.526107840348125 27.51796793577264 27.43276700567758 27.465443721908482 27.32452954592167 27.22296867842029
29 30.819540187526968 30.55833235021864 30.477435407493967 30.270055755412425 30.182859708951227 30.137660717828282 30.08882497975051 29.968871195669227 29.986986051536952 29.903120163264873 29.982688220752976 29.835936679970764 29.834472447057358 29.842016548150355 29.782449565557187 29.727328087906365 29.699262537006064 29.71947958304262 29.736401193242234 29.778065163670448 29.64246214816077 29.660923285789572 29.602046822928873 29.666288866385557 29.582076651115624 29.58915612267825 29.580882977535413 29.461595530358917 29.53233142321968 29.435880087911674 29.455379510250754 29.48709847795533 29.41096868486033 29.54303858634442 29.418177590995487 29.379739267035546 29.292427634606632 29.32182798993517 29.318264882350455 29.230741098808547 29.34211359022402 29.214294482294605 29.295931503814106 29.28520801202565 29.221587765957096 29.11646617637266 29.252226992276178 29.16532390018494 29.1191836502427 29.17034849480364 29.065669529460216 29.068979698587555 29.10019591305218 29.049130967700517 29.091930681002363 29.04066467865039 29.00381496083333 28.9748224394322 29.016377117043202 28.924799539899297 28.89932388635294 29.011391749747894 28.984290839119243 28.90424266187264 28.958514279900644 28.942422251331127 28.954207599806047 28.95175788785222 28.907274636565557 28.825061627334424 28.864658590986544 28.843386417721142 28.9318708699779 28.88899609682344 28.938844652930715 28.861730047294603 28.815367240413458 28.86187191570629 28.835371868508233 28.7308501398907 28.78957124008332 28.68770661040224 28.68388266879388 28.684389488943513 28.698721869952447 28.64031173603386 28.669624742399332 28.64165130957437 28.65460558050384 28.66308007438886 28.528811407471387 28.53887431191371 28.515591629522483 28.52586939868257 28.509183120360557 28.500752504907375 28.41250868445178 28.446352426262358 28.300405601133157 28.195217559792443
30 31.882282952614105 31.612067948502045 31.528381456028242 31.31385078146113 31.22364797477713 31.176890397753397 31.126370668707423 31.00228054724403 31.02102005331409 30.934262237860214 31.016574021468596 30.864762082728376 30.863247359024854 30.87105160153485 30.80943058505916 30.75240836679969 30.723375038282136 30.744289223837196 30.761794337836793 30.804894996900465 30.664616015338726 30.683713743920247 30.622807058202284 30.689264344536785 30.602148259774783 30.609471851046468 30.600913425036634 30.477512617612675 30.550687679192773 30.450910435770698 30.47108225198354 30.503894977195166 30.42514001882103 30.561764054839053 30.432597507926364 30.39283372451953 30.30251134614479 30.332925506829486 30.329239533465987 30.238697688422633 30.353910610576573 30.221683947201317 30.306136038428388 30.295042771061016 30.229228723403892 30.120482251419993 30.26092447476846 30.17102472432925 30.123293431285553 30.176222580831354 30.067933995993325 30.071358308883674 30.10365094453674 30.050825139000533 30.0951007044852 30.04206690894868 30.003946511206895 29.973954247688482 30.016941845217108 29.92220642058548 29.89585229622718 30.01178456870472 29.983749143916455 29.900940684695833 29.957083737828253 29.940436811721856 29.9526285515235 29.950094366743677 29.90407721024023 29.8190292696563 29.859991645848147 29.837985949366697 29.929521589632312 29.88516837602425 29.93673584785936 29.85696211789097 29.809000593531163 29.85710887831685 29.829695036387825 29.72156911023176 29.78231507594826 29.676937872829907 29.672982071166082 29.6735063678726 29.688332968916324 29.62790869244882 29.65823249213724 29.629294458180386 29.64269542810742 29.65146214591951 29.512563524970403 29.52297342611763 29.498887892609467 29.509520067602658 29.492258400372993 29.48353707404211 29.39225036322598 29.427261130616234 29.276281656344647 29.167466441164596
31 32.94502571770124 32.66580354678545 32.579327504562514 32.35764580750983 32.26443624060303 32.21612007767851 32.163916357664334 32.03568989881883 32.055054055091226 31.965404312455554 32.050459822184216 31.893587485485988 31.89202227099235 31.900086654919345 31.836411604561132 31.777488645693012 31.747487539558207 31.76909886463177 31.787187482431353 31.83172483013048 31.686769882516685 31.70650420205092 31.643567293475694 31.71223982268801 31.62221986843394 31.629787579414682 31.620943872537854 31.49342970486643 31.569043935165865 31.465940783629723 31.486784993716324 31.520691476435005 31.43931135278173 31.58048952333369 31.447017424857243 31.405928182003514 31.31259505768295 31.3440230237238 31.34021418458152 31.246654278036722 31.365707630929126 31.229073412108026 31.316340573042666 31.304877530096384 31.23686968085069 31.124498326467325 31.269621957260743 31.176725548473556 31.127403212328407 31.182096666859064 31.070198462526438 31.073736919179797 31.107105976021295 31.052519310300553 31.098270727968043 31.04346913924697 31.004078061580458 30.973086055944766 31.01750657339101 30.919613301271664 30.892380706101417 31.01217738766154 30.98320744871367 30.89763870751903 30.95565319575586 30.93845137211258 30.95104950324095 30.948430845635134 30.900879783914906 30.812996911978175 30.85532470070975 30.832585481012256 30.92717230928672 30.88134065522506 30.93462704278801 30.852194188487335 30.80263394664887 30.852345840927413 30.82401820426742 30.712288080572815 30.775058911813204 30.66616913525757 30.662081473538287 30.662623246801687 30.6779440678802 30.615505648863778 30.64684024187515 30.616937606786397 30.630785275711002 30.639844217450158 30.496315642469416 30.507072540321552 30.482184155696448 30.493170736522746 30.475333680385425 30.466321643176848 30.371992042000176 30.408169834970106 30.252157711556134 30.13971532253675
32 34.00776848278838 33.71953914506885 33.63027355309679 33.40144083355854 33.30522450642894 33.255349757603625 33.20146204662125 33.06909925039363 33.08908805686836 32.9965463870509 33.08434562289984 32.9224128882436 32.920797182959845 32.92912170830384 32.8633926240631 32.80256892458633 32.77160004083428 32.793908505426344 32.812580627025916 32.85855466336049 32.70892374969464 32.729294660181594 32.664327528749105 32.735215300839236 32.6422914770931 32.6501033077829 32.64097432003908 32.50934679212018 32.587400191138954 32.480971131488744 32.50248773544911 32.53748797567484 32.45348268674243 32.599214991828326 32.46143734178812 32.4190226394875 32.32267876922111 32.35512054061812 32.35118883569705 32.25461086765081 32.377504651281676 32.23646287701474 32.32654510765695 32.31471228913175 32.244510638297484 32.12851440151466 32.27831943975303 32.18242637261786 32.13151299337126 32.18797075288678 32.07246292905955 32.07611552947592 32.11056100750585 32.05421348160057 32.10144075145088 32.044871369545255 32.00420961195402 31.972217864201046 32.018071301564916 31.917020181957845 31.888909115975657 32.01257020661836 31.982665753510886 31.89433673034222 31.95422265368347 31.93646593250331 31.949470454958398 31.946767324526586 31.89768235758958 31.806964554300052 31.85065775557136 31.82718501265781 31.92482302894113 31.877512934425866 31.932518237716653 31.8474262590837 31.796267299766576 31.847582803537975 31.818341372147014 31.703007050913875 31.767802747678147 31.655400397685234 31.651180875910487 31.651740125730775 31.66755516684408 31.60310260527874 31.635447991613056 31.604580755392412 31.61887512331458 31.62822628898081 31.480067759968428 31.491171654525473 31.46548041878343 31.476821405442834 31.458408960397858 31.449106212311584 31.351733720774376 31.389078539323982 31.228033766767624 31.1119642039089
33 35.070511247875515 34.773274743352246 34.681219601631064 34.445235859607244 34.346012772254845 34.29457943752873 34.23900773557816 34.10250860196843 34.1231220586455 34.027688461646235 34.118231423615455 33.95123829100122 33.94957209492734 33.958156761688336 33.89037364356508 33.82764920347966 33.79571254211035 33.81871814622092 33.837973771620476 33.88538449659051 33.7310776168726 33.75208511831227 33.68508776402251 33.75819077899046 33.66236308575226 33.67041903615112 33.6610047675403 33.52526387937394 33.60575644711205 33.49600147934777 33.51819047718189 33.55428447491468 33.46765402070313 33.617940460322956 33.475857258719 33.43211709697148 33.33276248075927 33.366218057512434 33.362163486812584 33.26256745726489 33.38930167163423 33.243852341921446 33.33674964227122 33.32454704816712 33.25215159574428 33.132530476561996 33.28701692224531 33.188127196762174 33.13562277441411 33.19384483891449 33.07472739559266 33.07849413977204 33.114016038990414 33.055907652900586 33.104610774933725 33.046273599843545 33.004341162327584 32.97134967245733 33.018636029738815 32.91442706264403 32.885437525849895 33.01296302557519 32.9821240583081 32.891034753165414 32.95279211161108 32.93448049289404 32.94789140667585 32.94510380341804 32.89448493126425 32.80093219662193 32.845990810432966 32.82178454430337 32.92247374859554 32.87368521362667 32.9304094326453 32.84265832968007 32.789900652884285 32.84281976614854 32.81266454002661 32.69372602125493 32.76054658354309 32.64463166011289 32.64028027828269 32.64085700465986 32.65716626580795 32.590699561693704 32.624055741350965 32.59222390399842 32.60696497091816 32.61660836051146 32.463819877467444 32.475270768729395 32.44877668187041 32.460472074362926 32.44148424041029 32.43189078144632 32.33147539954858 32.369987243677855 32.20390982197911 32.08421308528106
34 36.13325401296265 35.82701034163565 35.73216565016534 35.48903088565595 35.38680103808075 35.333809117453846 35.27655342453508 35.135917953543235 35.157156060422636 35.05883053624158 35.15211722433108 34.98006369375883 34.978347006894836 34.98719181507283 34.917354663067044 34.85272948237298 34.81982504338642 34.84352778701549 34.863366916215035 34.91221432982053 34.75323148405056 34.774875576442945 34.70584799929592 34.781166257141685 34.68243469441142 34.69073476451933 34.68103521504152 34.5411809666277 34.62411270308514 34.51103182720679 34.53389321891468 34.57108097415452 34.48182535466383 34.63666592881759 34.49027717564988 34.44521155445547 34.34284619229743 34.37731557440675 34.37313813792812 34.27052404687898 34.40109869198678 34.25124180682816 34.346954176885504 34.33438180720248 34.259792553191076 34.13654655160933 34.29571440473759 34.19382802090648 34.13973255545696 34.1997189249422 34.07699186212577 34.08087275006817 34.11747107047497 34.0576018242006 34.10778079841656 34.047675830141834 34.004472712701144 33.970481480713616 34.01920075791272 33.91183394333021 33.88196593572414 34.013355844532015 33.98158236310532 33.88773277598861 33.95136156953869 33.93249505328477 33.9463123583933 33.9434402823095 33.89128750493893 33.794899838943806 33.84132386529457 33.816384075948925 33.92012446824995 33.869857492827485 33.92830062757394 33.837890400276436 33.783534006001986 33.8380567287591 33.8069877079062 33.684444991595996 33.75329041940803 33.63386292254056 33.62937968065489 33.629973883588946 33.64677736477183 33.57829651810866 33.612663491088874 33.579867052604435 33.595054818521746 33.60499043204211 33.44757199496645 33.459369882933316 33.4320729449574 33.44412274328301 33.424559520422726 33.41467535058106 33.31121707832278 33.35089594803173 33.1797858771906 33.05646196665321
35 37.19599677804979 36.88074593991905 36.783111698699614 36.532825911704656 36.42758930390665 36.37303879737896 36.31409911349199 36.16932730511803 36.19119006219977 36.08997261083692 36.186003025046695 36.00888909651644 36.00712191886233 36.01622686845732 35.94433568256902 35.877809761266306 35.84393754466249 35.86833742781006 35.888760060809595 35.93904416305054 35.775385351228515 35.797666034573616 35.72660823456933 35.804141735292916 35.70250630307058 35.711050492887544 35.70106566254274 35.557098053881454 35.642468959058235 35.52606217506582 35.54959596064746 35.58787747339436 35.49599668862453 35.65539139731223 35.50469709258076 35.45830601193945 35.35292990383559 35.38841309130107 35.384112789043655 35.27848063649307 35.412895712339335 35.25863127173487 35.357158711499785 35.344216566237854 35.26743351063787 35.14056262665666 35.30441188722987 35.19952884505079 35.143842336499816 35.20559301096991 35.07925632865888 35.08325136036429 35.120926101959526 35.05929599550063 35.1109508218994 35.049078060440124 35.00460426307471 34.969613288969896 35.01976548608663 34.90924082401639 34.87849434559838 35.01374866348884 34.98104066790253 34.884430798811806 34.9499310274663 34.9305096136755 34.94473331011075 34.941776761200956 34.8880900786136 34.78886748126568 34.83665692015617 34.81098360759448 34.91777518790436 34.86602977202829 34.92619182250259 34.8331224708728 34.777167359119694 34.83329369136966 34.801310875785795 34.67516396193705 34.746034255272974 34.623094184968224 34.6184790830271 34.619090762518034 34.63638846373571 34.56589347452362 34.60127124082678 34.567510201210446 34.58314466612532 34.59337250357276 34.43132411246547 34.44346899713724 34.415369208044375 34.4277734122031 34.407634800435154 34.3974599197158 34.29095875709697 34.33180465238561 34.15566193240209 34.02871084802536
36 38.258739543136926 37.934481538202455 37.83405774723389 37.576620937753354 37.46837756973255 37.412268477304075 37.35164480244891 37.202736656692835 37.22522406397691 37.121114685432254 37.21988882576232 37.03771449927405 37.03589683082983 37.04526192184182 36.97131670207099 36.902890040159626 36.86805004593856 36.893147068604634 36.914153205404155 36.96587399628056 36.79753921840647 36.820456492704295 36.74736846984274 36.82711721344414 36.722577911729736 36.73136622125576 36.72109611004396 36.57301514113521 36.66082521503133 36.541092522924835 36.56529870238025 36.604673972634195 36.51016802258523 36.674116865806866 36.51911700951164 36.471400469423436 36.36301361537375 36.399510608195385 36.39508744015919 36.28643722610716 36.42469273269189 36.26602073664158 36.36736324611407 36.35405132527322 36.27507446808467 36.14457870170399 36.31310936972215 36.2052296691951 36.147952117542665 36.21146709699762 36.08152079519199 36.08562997066041 36.12438113344408 36.06099016680064 36.114120845382246 36.05048029073841 36.00473581344827 35.968745097226176 36.020330214260525 35.90664770470258 35.875022755472614 36.01414148244566 35.98049897269975 35.881128821635 35.94850048539391 35.928524174066226 35.9431542618282 35.94011324009241 35.88489265228828 35.78283512358756 35.83198997501778 35.805583139240035 35.91542590755877 35.8622020512291 35.924083017431236 35.82835454146917 35.770800712237396 35.82853065398022 35.795634043665395 35.66588293227811 35.73877809113792 35.61232544739589 35.6075784853993 35.60820764144712 35.62599956269959 35.55349043093858 35.589878990564685 35.555153349816464 35.5712345137289 35.58175457510341 35.415076229964484 35.42756811134116 35.39866547113136 35.41142408112319 35.39071008044759 35.380244488850536 35.27070043587118 35.31271335673948 35.13153798761358 35.000959729397515
37 39.32148230822406 38.98821713648586 38.885003795768164 38.62041596380206 38.50916583555846 38.45149815722919 38.38919049140582 38.23614600826764 38.25925806575405 38.1522567600276 38.253774626477934 38.066539902031664 38.06467174279732 38.07429697522632 37.99829772157296 37.92797031905295 37.89216254721463 37.917956709399206 37.939546349998714 37.992703829510575 37.81969308558443 37.84324695083497 37.76812870511615 37.850092691595364 37.7426495203889 37.75168194962398 37.74112655754518 37.58893222838896 37.67918147100442 37.55612287078386 37.58100144411303 37.62147047187404 37.52433935654594 37.6928423343015 37.533536926442515 37.48449492690742 37.37309732691191 37.410608125089695 37.40606209127472 37.29439381572125 37.43648975304444 37.27341020154829 37.37756778072834 37.36388608430858 37.282715425531464 37.148594776751324 37.321806852214436 37.210930493339404 37.152061898585515 37.21734118302533 37.083785261725104 37.08800858095653 37.127836164928645 37.06268433810066 37.117290868865084 37.0518825210367 37.00486736382184 36.96787690548246 37.02089494243443 36.90405458538876 36.87155116534685 37.014534301402485 36.979957277496965 36.87782684445819 36.947069943321516 36.926538734456955 36.94157521354565 36.93844971898387 36.88169522596295 36.77680276590944 36.82732302987938 36.8001826708856 36.91307662721319 36.85837433042991 36.92197421235988 36.82358661206553 36.764434065355104 36.82376761659078 36.78995721154499 36.656601902619165 36.73152192700286 36.60155670982355 36.5966778877715 36.597324520376205 36.61561066166347 36.54108738735354 36.578486740302594 36.542796498422476 36.559324361332486 36.57013664663406 36.39882834746349 36.41166722554508 36.38196173421834 36.39507475004328 36.373785360460026 36.36302905798527 36.250442114645374 36.29362206109335 36.10741404282506 35.97320861076967
38 40.3842250733112 40.041952734769254 39.93594984430244 39.664210989850766 39.549954101384365 39.4907278371543 39.42673618036274 39.269555359842435 39.29329206753118 39.183398834622935 39.28766042719356 39.095365304789276 39.09344665476482 39.10333202861081 39.025278741074935 38.95305059794627 38.916275048490704 38.94276635019378 38.964939494593274 39.019533662740585 38.84184695276239 38.866037408965646 38.78888894038956 38.87306816974659 38.76272112904806 38.77199767799219 38.7611570050464 38.60484931564272 38.697537726977515 38.571153218642884 38.596704185845816 38.63826697111388 38.538510690506634 38.71156780279613 38.5479568433734 38.497589384391404 38.38318103845007 38.42170564198401 38.41703674239025 38.30235040533534 38.448286773396994 38.280799666455 38.38777231534262 38.37372084334395 38.29035638297826 38.152610851798656 38.33050433470672 38.21663131748372 38.156171679628365 38.22321526905304 38.08604972825821 38.09038719125265 38.1312911964132 38.064378509400676 38.12046089234792 38.05328475133499 38.0049989141954 37.96700871373874 38.02145967060834 37.90146146607494 37.868079575221095 38.01492712035931 37.97941558229418 37.87452486728139 37.94563940124912 37.924553294847684 37.939996165263096 37.93678619787532 37.87849779963763 37.770770408231314 37.822656084740984 37.79478220253115 37.910727346867596 37.85454660963072 37.919865407288526 37.8188186826619 37.758067418472805 37.81900457920134 37.78428037942458 37.64732087296023 37.724265762867795 37.59078797225121 37.5857772901437 37.58644139930529 37.605221760627344 37.528684343768504 37.5670944900405 37.53043964702849 37.54741420893607 37.55851871816471 37.38258046496251 37.395766339749 37.36525799730532 37.37872541896336 37.356860640472455 37.34581362712001 37.23018379341957 37.274530765447224 37.08329009803655 36.94545749214182
39 41.446967838398336 41.09568833305266 40.98689589283671 40.70800601589947 40.59074236721027 40.52995751707942 40.46428186931965 40.30296471141724 40.32732606930832 40.21454090921828 40.321546227909174 40.12419070754689 40.12222156673231 40.132367081995305 40.05225976057691 39.97813087683959 39.940387549766776 39.96757599098835 39.990332639187834 40.0463634959706 39.864000819940344 39.88882786709632 39.80964917566297 39.89604364789782 39.78279273770722 39.79231340636041 39.78118745254762 39.62076640289647 39.715893982950604 39.58618356650191 39.6124069275786 39.65506347035372 39.55268202446734 39.73029327129077 39.562376760304275 39.51068384187539 39.39326474998823 39.43280315887833 39.428011393505784 39.31030699494942 39.46008379374955 39.28818913136171 39.397976849956905 39.38355560237932 39.297997340425056 39.156626926845995 39.339201817199 39.22233214162802 39.16028146067122 39.22908935508076 39.08831419479132 39.09276580154878 39.13474622789776 39.06607268070069 39.123630915830766 39.05468698163328 39.005130464568964 38.96614052199503 39.022024398782236 38.89886834676113 38.86460798509533 39.015319939316136 38.978873887091396 38.87122289010458 38.944208859176726 38.92256785523841 38.938417116980546 38.93512267676678 38.8753003733123 38.76473805055319 38.817989139602595 38.78938173417671 38.908378066522005 38.85071888883152 38.91775660221717 38.814050753258265 38.751700771590514 38.8142415418119 38.77860354730417 38.638039843301286 38.71700959873274 38.58001923467888 38.57487669251591 38.57555827823438 38.59483285959122 38.516281300183465 38.55570223977841 38.5180827956345 38.535504056539644 38.546900789695364 38.366332582461524 38.379865453952924 38.348554260392305 38.362376087883455 38.33993592048489 38.328598196254745 38.209925472193774 38.255439469801104 38.05916615324804 37.91770637351397
40 42.50971060348547 42.14942393133606 42.03784194137099 41.75180104194818 41.63153063303617 41.569187197004524 41.50182755827656 41.336374062992036 41.36136007108545 41.245682983813616 41.3554320286248 41.1530161103045 41.1509964786998 41.1614021353798 41.07924078007888 41.00321115573292 40.96450005104285 40.99238563178292 41.01572578378239 41.07319332920062 40.8861546871183 40.911618325226996 40.830409410936376 40.919019126049044 40.80286434636638 40.812629134728624 40.80121790004885 40.63668349015023 40.7342502389237 40.60121391436093 40.628109669311385 40.671859969593555 40.56685335842804 40.749018739785406 40.57679667723515 40.52377829935937 40.40334846152639 40.443900675772646 40.438986044621316 40.31826358456351 40.4718808141021 40.29557859626842 40.40818138457118 40.39339036141469 40.30563829787185 40.16064300189333 40.34789929969128 40.22803296577233 40.16439124171407 40.23496344110847 40.090578661324436 40.0951444118449 40.13820125938231 40.067766852000716 40.126800939313604 40.05608921193157 40.005262014942524 39.96527233025131 40.02258912695614 39.896275227447305 39.86113639496957 40.015712758272954 39.97833219188861 39.86792091292778 39.942778317104334 39.92058241562914 39.936838068697995 39.933459155658234 39.87210294698698 39.75870569287507 39.8133221944642 39.78398126582226 39.906028786176414 39.846891168032336 39.915647797145816 39.80928282385463 39.74533412470822 39.809478504422465 39.77292671518377 39.62875881364234 39.70975343459768 39.56925049710654 39.56397609488811 39.564675157163464 39.5844439585551 39.503878256598426 39.54430998951632 39.50572594424051 39.523593904143226 39.53528286122601 39.35008469996053 39.363964568156845 39.33185052347929 39.34602675680354 39.32301120049732 39.31138276538948 39.18966715096797 39.236348174154976 39.03504220845953 38.889955254886125
41 43.57245336857261 43.20315952961946 43.08878798990526 42.795596067996875 42.67231889886208 42.60841687692964 42.53937324723348 42.36978341456684 42.39539407286259 42.27682505840896 42.38931782934041 42.18184151306212 42.1797713906673 42.1904371887643 42.10622179958085 42.02829143462624 41.98861255231892 42.0171952725775 42.04111892837695 42.10002316243064 41.90830855429626 41.93440878335767 41.85116964620979 41.94199460420027 41.822935955025535 41.83294486309684 41.82124834755007 41.65260057740399 41.75260649489679 41.61624426221995 41.643812411044166 41.68865646883339 41.58102469238874 41.76774420828004 41.591216594166035 41.53687275684336 41.41343217306455 41.45499819266696 41.44996069573685 41.3262201741776 41.48367783445465 41.30296806117513 41.41838591918546 41.40322512045005 41.313279255318655 41.16465907694066 41.356596782183566 41.23373378991664 41.16850102275692 41.24083752713618 41.09284312785755 41.097523022141026 41.14165629086688 41.06946102330073 41.12997096279644 41.05749144222986 41.00539356531609 40.96440413850759 41.02315385513005 40.89368210813349 40.857664804843814 41.01610557722978 40.97779049668583 40.864618935750975 40.94134777503194 40.91859697601987 40.935259020415444 40.931795634549694 40.86890552066165 40.752673335196945 40.8086552493258 40.77858079746782 40.90367950583082 40.84306344723314 40.91353899207446 40.804514894450996 40.73896747782592 40.80471546703303 40.767249883063364 40.6194777839834 40.70249727046262 40.5584817595342 40.553075497260316 40.55379203609255 40.574055057518976 40.49147521301339 40.53291773925423 40.49336909284653 40.51168375174681 40.52366493275666 40.33383681745955 40.34806368236077 40.31514678656627 40.32967742572363 40.306086480509755 40.29416733452422 40.169408829742174 40.21725687850885 40.010918263671016 39.86220413625828
